tanggal,judul,judul_link,konten_full
"DECEMBER 12, 2023","Pembukaan Pembinaan Statistik Sektoral Tematik Neraca Ekonomi Lingkungan 2023","https://berita2600.wordpress.com/2023/12/12/pembukaan-pembinaan-statistik-sektoral-tematik-neraca-ekonomi-lingkungan-2023/","JANUARY 3, 2024\nPembukaan Pelatihan Innas Survei Harga Produsen 2024\n\nSemangat tahun baru 2024 untuk menghasilkan Data Statistik Berkualitas diawali dengan Pelatihan Innas Survei Harga Produsen Tahun 2024 (SHP2024). Pelatihan ini diawali dengan Overview kebijakan pelatihan pada Selasa (2/1) dan pembelajaran jarak jauh (PJJ) pada 3 – 9 Januari 2024. Pelatihan diikuti oleh 643 peserta dari BPS Provinsi Seluruh Indonesia.\n\nDalam penyampaian laporan penyelenggaraan pelatihan, Ketua Penyelenggara Pelatihan dari Pusdiklat BPS, Tri Nugrahadi mengatakan bahwa tujuan pelatihan ini adalah untuk meningkatkan kemampuan para Innas dalam memahami konsep definsi serta tata cara pengisian kuesioner sehingga diperoleh innas yang terlatih dan handal untuk mengajar para petugas serta diperoleh data statistik harga produsen yang berkualitas. Kegiatan pembelajaran pelatihan menggunakan E-Warkop (E-learning Warung Kompetensi Pegawai).\n\nSHP menghasilkan Indeks Harga Produsen (IHP). IHP termasuk indikator strategis BPS yang mempunyai arti penting dalam penghitungan Neraca Nasional. Untuk menjaga kualitas data, maka Tim SHP BPS terus berupaya antara lain melakukan modernisasi metode pengumpulan data menggunakan CAPI yang diimplementasikan di seluruh wilayah Indonesia. Selain itu, IHP telah menggunakan tahun dasar 2016 untuk level nasional dan provinsi. Perubahan ini diharapkan berdampak pada peningkatan efektifitas dan efisiensi proses bisnis, sehingga meningkatkan kualitas data harga. Hal ini disampaikan oleh Direktur Statistik Harga, Windhiarso Ponco Adi P pada pembukaan pelatihan Innas SHP 2024 hari ini (3/1) secara daring. Beliau berharap para Innas dapat mengikuti pelatihan dengan baik dan bersungguh-sungguh sehingga mampu memberikan pemahaman yang sama tentang kegiatan SHP2024 ini kepada para petugas lapangan.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/C1oVvMfxZIB/\nhttps://m.facebook.com/story.php?story_fbid=pfbid02zJmEmR71EomubJa2PVdrsH1WqgZkRYAnhrnD2tuaN1Tct3Pf5vhPgiYiYEePUHeGl&id=100063672908214&mibextid=UyTHkb"
"DECEMBER 11, 2023","Study Visit GSO Vietnam di Pusdiklat BPS","https://berita2600.wordpress.com/2023/12/11/study-visit-gso-vietnam-di-pusdiklat-bps/","JANUARY 3, 2024\nPembukaan Pelatihan Innas Survei Harga Produsen 2024\n\nSemangat tahun baru 2024 untuk menghasilkan Data Statistik Berkualitas diawali dengan Pelatihan Innas Survei Harga Produsen Tahun 2024 (SHP2024). Pelatihan ini diawali dengan Overview kebijakan pelatihan pada Selasa (2/1) dan pembelajaran jarak jauh (PJJ) pada 3 – 9 Januari 2024. Pelatihan diikuti oleh 643 peserta dari BPS Provinsi Seluruh Indonesia.\n\nDalam penyampaian laporan penyelenggaraan pelatihan, Ketua Penyelenggara Pelatihan dari Pusdiklat BPS, Tri Nugrahadi mengatakan bahwa tujuan pelatihan ini adalah untuk meningkatkan kemampuan para Innas dalam memahami konsep definsi serta tata cara pengisian kuesioner sehingga diperoleh innas yang terlatih dan handal untuk mengajar para petugas serta diperoleh data statistik harga produsen yang berkualitas. Kegiatan pembelajaran pelatihan menggunakan E-Warkop (E-learning Warung Kompetensi Pegawai).\n\nSHP menghasilkan Indeks Harga Produsen (IHP). IHP termasuk indikator strategis BPS yang mempunyai arti penting dalam penghitungan Neraca Nasional. Untuk menjaga kualitas data, maka Tim SHP BPS terus berupaya antara lain melakukan modernisasi metode pengumpulan data menggunakan CAPI yang diimplementasikan di seluruh wilayah Indonesia. Selain itu, IHP telah menggunakan tahun dasar 2016 untuk level nasional dan provinsi. Perubahan ini diharapkan berdampak pada peningkatan efektifitas dan efisiensi proses bisnis, sehingga meningkatkan kualitas data harga. Hal ini disampaikan oleh Direktur Statistik Harga, Windhiarso Ponco Adi P pada pembukaan pelatihan Innas SHP 2024 hari ini (3/1) secara daring. Beliau berharap para Innas dapat mengikuti pelatihan dengan baik dan bersungguh-sungguh sehingga mampu memberikan pemahaman yang sama tentang kegiatan SHP2024 ini kepada para petugas lapangan.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/C1oVvMfxZIB/\nhttps://m.facebook.com/story.php?story_fbid=pfbid02zJmEmR71EomubJa2PVdrsH1WqgZkRYAnhrnD2tuaN1Tct3Pf5vhPgiYiYEePUHeGl&id=100063672908214&mibextid=UyTHkb"
"DECEMBER 11, 2023","Pembukaan Pelatihan Pembina Statistik Sektoral Tahun 2023","https://berita2600.wordpress.com/2023/12/11/pembukaan-pelatihan-pembina-statistik-sektoral-tahun-2023/","DECEMBER 19, 2023\nRapat Koordinasi Pusdiklat BPS dan Universitas Negeri Jakarta\n\nSenin (18/12), Pusdiklat BPS menerima kunjungan Tim Pengelola Jurnal Statistika dan Aplikasinya (JSA) dari Program Studi Statistika, Universitas Negeri Jakarta (UNJ). Dalam sambutannya, Koordinator Prodi Statistika, Dr. Dian Handayani menyampaikan bahwa JSA yang telah berdiri sejak tahun 2017 menargetkan pada tahun 2024 menjadi jurnal yang memiliki akreditasi internasional terindex Scopus. Salah satu syarat yang harus dipenuhi yaitu reviewer dari dosen-dosen luar negeri. Untuk itu diharapkan dukungan dari BPS yang memiliki jaringan dengan para dosen dan universitas luar negeri melalui mahasiswa TB BPS.\n\nKepala Pusdiklat BPS, Suntono menyambut baik rencana dari JSA tersebut. Pusdiklat BPS akan menghimbau para mahasiswa TB BPS untuk berkontribusi mendukung target tersebut. Di sisi lain, Suntono berharap UNJ baik melalui dosen maupun mahasiswanya juga dapat mendukung pengembangan jurnal yang dimiliki oleh Pusdiklat BPS yaitu International Journal of Human Resource Management (IJHRM) yang baru memiliki satu terbitan.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/C1CQ8BYRJlj/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid0232M4Mcw3MT3b8egUJpYKXBYqJnsNgNz6uYn299r8bL3Nzk2mKky5vwy2DStMzwnil&id=100063672908214&mibextid=UyTHkb"
"DECEMBER 11, 2023","Penutupan Pelatihan Pranata Komputer Kategori Keahlian Angkatan XI (Badan Kepegawaian Negara)","https://berita2600.wordpress.com/2023/12/11/penutupan-pelatihan-pranata-komputer-kategori-keahlian-angkatan-xi-badan-kepegawaian-negara/","DECEMBER 19, 2023\nRapat Koordinasi Pusdiklat BPS dan Universitas Negeri Jakarta\n\nSenin (18/12), Pusdiklat BPS menerima kunjungan Tim Pengelola Jurnal Statistika dan Aplikasinya (JSA) dari Program Studi Statistika, Universitas Negeri Jakarta (UNJ). Dalam sambutannya, Koordinator Prodi Statistika, Dr. Dian Handayani menyampaikan bahwa JSA yang telah berdiri sejak tahun 2017 menargetkan pada tahun 2024 menjadi jurnal yang memiliki akreditasi internasional terindex Scopus. Salah satu syarat yang harus dipenuhi yaitu reviewer dari dosen-dosen luar negeri. Untuk itu diharapkan dukungan dari BPS yang memiliki jaringan dengan para dosen dan universitas luar negeri melalui mahasiswa TB BPS.\n\nKepala Pusdiklat BPS, Suntono menyambut baik rencana dari JSA tersebut. Pusdiklat BPS akan menghimbau para mahasiswa TB BPS untuk berkontribusi mendukung target tersebut. Di sisi lain, Suntono berharap UNJ baik melalui dosen maupun mahasiswanya juga dapat mendukung pengembangan jurnal yang dimiliki oleh Pusdiklat BPS yaitu International Journal of Human Resource Management (IJHRM) yang baru memiliki satu terbitan.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/C1CQ8BYRJlj/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid0232M4Mcw3MT3b8egUJpYKXBYqJnsNgNz6uYn299r8bL3Nzk2mKky5vwy2DStMzwnil&id=100063672908214&mibextid=UyTHkb"
"DECEMBER 4, 2023","Penyelenggaraan Sertifikasi Jabatan Fungsional Arsiparis BPS Tahun 2023","https://berita2600.wordpress.com/2023/12/04/penyelenggaraan-sertifikasi-jabatan-fungsional-arsiparis-bps-tahun-2023/","DECEMBER 15, 2023\nPenutupan Study Visit GSO Vietnam di Pusdiklat BPS\n\nJakarta – Pada Kamis (14/12) General Statistics Office (GSO) Vietnam telah mengikuti serangkaian kegiatan studi visit di Pusdiklat BPS. Sebelum melanjutkan kegiatannya di BPS, tim GSO Vietnam dan Pusdiklat BPS duduk bersama di Hotel Mercure Sabang menyampaikan kesan pesan selama kegiatan. Nguyen Thanh Duong selaku Deputy Director General of GSO Vietnam mengucapkan terima kasih atas layanan yang sudah diberikan oleh Pusdiklat BPS. Selanjutnya, Suntono sebagai Kepala Pusdiklat BPS mengucapkan terima kasih atas kunjungan dan berharap kerjasama ini akan terus berlanjut.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/C02-ufZx0Jo/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid02AGNC1foepuXt7xNzNRz94B484RVmS7EXENaWRkbs5KD9Fgn9WmEHiGY4NiDHPtctl&id=100063672908214&mibextid=Nif5oz"
"DECEMBER 1, 2023","Penutupan Pelatihan Pranata Komputer Kategori Keahlian Angkatan X (BPSDMD Provinsi Kalimantan Selatan)","https://berita2600.wordpress.com/2023/12/01/penutupan-pelatihan-pranata-komputer-kategori-keahlian-angkatan-x-bpsdmd-provinsi-kalimantan-selatan/","DECEMBER 15, 2023\nPenutupan Study Visit GSO Vietnam di Pusdiklat BPS\n\nJakarta – Pada Kamis (14/12) General Statistics Office (GSO) Vietnam telah mengikuti serangkaian kegiatan studi visit di Pusdiklat BPS. Sebelum melanjutkan kegiatannya di BPS, tim GSO Vietnam dan Pusdiklat BPS duduk bersama di Hotel Mercure Sabang menyampaikan kesan pesan selama kegiatan. Nguyen Thanh Duong selaku Deputy Director General of GSO Vietnam mengucapkan terima kasih atas layanan yang sudah diberikan oleh Pusdiklat BPS. Selanjutnya, Suntono sebagai Kepala Pusdiklat BPS mengucapkan terima kasih atas kunjungan dan berharap kerjasama ini akan terus berlanjut.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/C02-ufZx0Jo/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid02AGNC1foepuXt7xNzNRz94B484RVmS7EXENaWRkbs5KD9Fgn9WmEHiGY4NiDHPtctl&id=100063672908214&mibextid=Nif5oz"
"NOVEMBER 30, 2023","Klasikal Tahap II PKA VII & PKP XII Tahun 2023","https://berita2600.wordpress.com/2023/11/30/klasikal-tahap-ii-pka-vii-pkp-xii-tahun-2023/","DECEMBER 14, 2023\nKolaborasi dan Komunikasi, Kunci Sukses Pembinaan Statistik Sektoral\n\nJakarta – Hari terakhir Pelatihan Pembina Statistik Sektoral mengusung tema besar “Public Speaking” sebagai bekal bagi para Pembina Statistik Sektoral. Narasumber handal yang hadir mampu menggugah dan mengajak para peserta untuk mengubah mindset para Pembina Statistik Sektoral menuju sukses kolaborasi dan komunikasi. Rabu (13/12), Aula Harmonis Pusdiklat BPS dipenuhi 164 Peserta Pelatihan yang antusias menyimak ceramah dari duo narasumber yang ekspertis dibidang kolaborasi dan komunikasi, yakni Suhariyanto dan Pryta Laura.\n\nDi sesi pagi, Suhariyanto yang akrab disapa Pak Kecuk (Kepala BPS Periode September 2016 hingga Juni 2021) memaparkan pengalamannya dalam bersinergi dan berkolaborasi. Kecuk menyatakan sinergi dapat dicapai melalui kolaborasi, tapi kolaborasi tidak selalu menghasilkan sinergi. Untuk itu, kunci sinergi adalah memperlakukan orang lain seperti kita ingin diperlakukan dan kunci komunikasi dengan memahami konteks komunikasi. Pesan Kecuk, mengutip Quote R. Stephen Covey, yakni “SYNERGY is better than my way or your way, IT’S OUR WAY”.\n\nPada sesi berikutnya, Pryta yang saat ini menjadi Tenaga Ahli Madya Komunikasi Kantor Staf Presiden menghidupkan aula dengan diskusi aktif bersama peserta. Menurutnya, komunikasi dimulai dengan mendengarkan dan memahami dengan siapa kita bicara. Pryta pun menjelaskan bahwa dalam penyampaian informasi yang berhasil, sebanyak 70% porsinya dipengaruhi oleh komunikasi nonverbal, sehingga kita harus memastikan gesture dan posture kita berdampak terhadap komunikasi yang dilakukan. Di akhir sesi, Pryta mengutip quote dari Warren Buffet, yakni “If you can’t communicate, it’s like winking at a girl in the dark-nothing happens.”\n\nAkhirnya, diselenggarakan penutupan di sore hari. Tri Nugrahadi dan Triana dalam laporan penyelenggaraan menyatakan bahwa pelatihan berjalan lancar dan peserta telah memperoleh 37 Jam Pelajaran. Nilai yang baik pun ditunjukkan dari hasil kuis saat MOOC, pretest dan postest, serta penilaian sikap perilaku. Rata-rata nilai MOOC adalah 88,95, pretest 88,19 dan posttest 95,46. Seluruh peserta dinyatakan lulus, terdapat 4 peserta terbaik perkelas, yakni Habibulloh (Direktorat Statistik Distribusi, BPS), Asnafiya Asrof (BPS Prov. Jabar), Wini Widiastuti (BPS Prov. NTB), dan Bahtiar (BPS Prov. Sulteng). Ke-4 peserta tersebut mendapatkan cendera mata dari Diseminasi BPS. Penutupan secara resmi oleh Ari Nugraha selaku Pranata Komputer Ahli Utama yang membacakan pesan Direktur Diseminasi Statistik. Harapannya, peserta yang telah dibekali kompetensi dapat menyelenggarakan Knowledge Sharing di unit kerjanya, sehingga proses statistik sektoral dapat dipahami oleh seluruh pegawai, dan akhirnya membantu proses sinergi dan komunikasi kegiatan pembinaan statistik sektoral.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/C00tF_2x76N/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid0dyPkagMFYA3q8dpQtcSK4RTqHPi9QEWcgFfXP6MmjYCTkHHna8Ea9YGY2TSgjkzql&id=100063672908214&mibextid=Nif5oz"
"NOVEMBER 29, 2023","Penutupan Pelatihan Dasar CPNS Golongan II dan III BPS Tahun 2023","https://berita2600.wordpress.com/2023/11/29/penutupan-pelatihan-dasar-cpns-golongan-ii-dan-iii-bps-tahun-2023/","DECEMBER 14, 2023\nKolaborasi dan Komunikasi, Kunci Sukses Pembinaan Statistik Sektoral\n\nJakarta – Hari terakhir Pelatihan Pembina Statistik Sektoral mengusung tema besar “Public Speaking” sebagai bekal bagi para Pembina Statistik Sektoral. Narasumber handal yang hadir mampu menggugah dan mengajak para peserta untuk mengubah mindset para Pembina Statistik Sektoral menuju sukses kolaborasi dan komunikasi. Rabu (13/12), Aula Harmonis Pusdiklat BPS dipenuhi 164 Peserta Pelatihan yang antusias menyimak ceramah dari duo narasumber yang ekspertis dibidang kolaborasi dan komunikasi, yakni Suhariyanto dan Pryta Laura.\n\nDi sesi pagi, Suhariyanto yang akrab disapa Pak Kecuk (Kepala BPS Periode September 2016 hingga Juni 2021) memaparkan pengalamannya dalam bersinergi dan berkolaborasi. Kecuk menyatakan sinergi dapat dicapai melalui kolaborasi, tapi kolaborasi tidak selalu menghasilkan sinergi. Untuk itu, kunci sinergi adalah memperlakukan orang lain seperti kita ingin diperlakukan dan kunci komunikasi dengan memahami konteks komunikasi. Pesan Kecuk, mengutip Quote R. Stephen Covey, yakni “SYNERGY is better than my way or your way, IT’S OUR WAY”.\n\nPada sesi berikutnya, Pryta yang saat ini menjadi Tenaga Ahli Madya Komunikasi Kantor Staf Presiden menghidupkan aula dengan diskusi aktif bersama peserta. Menurutnya, komunikasi dimulai dengan mendengarkan dan memahami dengan siapa kita bicara. Pryta pun menjelaskan bahwa dalam penyampaian informasi yang berhasil, sebanyak 70% porsinya dipengaruhi oleh komunikasi nonverbal, sehingga kita harus memastikan gesture dan posture kita berdampak terhadap komunikasi yang dilakukan. Di akhir sesi, Pryta mengutip quote dari Warren Buffet, yakni “If you can’t communicate, it’s like winking at a girl in the dark-nothing happens.”\n\nAkhirnya, diselenggarakan penutupan di sore hari. Tri Nugrahadi dan Triana dalam laporan penyelenggaraan menyatakan bahwa pelatihan berjalan lancar dan peserta telah memperoleh 37 Jam Pelajaran. Nilai yang baik pun ditunjukkan dari hasil kuis saat MOOC, pretest dan postest, serta penilaian sikap perilaku. Rata-rata nilai MOOC adalah 88,95, pretest 88,19 dan posttest 95,46. Seluruh peserta dinyatakan lulus, terdapat 4 peserta terbaik perkelas, yakni Habibulloh (Direktorat Statistik Distribusi, BPS), Asnafiya Asrof (BPS Prov. Jabar), Wini Widiastuti (BPS Prov. NTB), dan Bahtiar (BPS Prov. Sulteng). Ke-4 peserta tersebut mendapatkan cendera mata dari Diseminasi BPS. Penutupan secara resmi oleh Ari Nugraha selaku Pranata Komputer Ahli Utama yang membacakan pesan Direktur Diseminasi Statistik. Harapannya, peserta yang telah dibekali kompetensi dapat menyelenggarakan Knowledge Sharing di unit kerjanya, sehingga proses statistik sektoral dapat dipahami oleh seluruh pegawai, dan akhirnya membantu proses sinergi dan komunikasi kegiatan pembinaan statistik sektoral.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/C00tF_2x76N/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid0dyPkagMFYA3q8dpQtcSK4RTqHPi9QEWcgFfXP6MmjYCTkHHna8Ea9YGY2TSgjkzql&id=100063672908214&mibextid=Nif5oz"
"NOVEMBER 29, 2023","Rekap Kegiatan Api Semangat Bela Negara Latsar CPNS Gol. III BPS Angkatan ke-92, 93, 94","https://berita2600.wordpress.com/2023/11/29/rekap-kegiatan-api-semangat-bela-negara-latsar-cpns-gol-iii-bps-angkatan-ke-92-93-94/","DECEMBER 13, 2023\nWorkshop Penyusunan Kurikulum dan Modul Pelatihan\n\nJakarta – Untuk menunjang penyelenggaraan Jabatan Fungsional Statistisi (JFS), Pusdiklat BPS menyelenggarakan kegiatan Workshop Penyusunan Kurikulum dan Modul Pelatihan yang akan berlangsung di Hotel Mercure Jakarta Sabang pada 13 – 16 Desember 2023. Workshop ini merupakan kolaborasi Pusdiklat BPS dengan Subject Matter BPS RI serta Tim Jabatan Fungsional Statistisi yang ditargetkan untuk menyusun pengembangan kurikulum pelatihan statistisi menjadi lebih baik. Kegiatan workshop diikuti oleh 80 orang peserta yang berasal dari Pusdiklat BPS, BPS RI, Politeknik Statistika STIS, BRIN, dan Pusdiklat SDM Kementerian Ketenagakerjaan.\n\n“Agenda Workshop akan terbagi menjadi sesi pleno yang dijadwalkan akan diisi oleh narasumber dari LAN, BKN, KemenpanRB, dan BPPK, serta sesi komisi yang akan fokus membahas Penyelenggaraan Pelatihan Fungsional Statistisi dan dilengkapi dengan pembahasan mengenai panduan pelaksanaan dan tata Kelola penyelenggaraan Program Tugas Belajar dan Izin Belajar di lingkungan BPS,” ujar Budiyanto, Widyaiswara Ahli Madya Pusdiklat BPS, dalam laporan penyelenggaraan workshop pada Rabu (13/12).\n\nKepala Pusdiklat BPS, Suntono, dalam arahannya berpesan kepada para peserta agar dapat memanfaatkan kesempatan mengikuti workshop ini secara maksimal dalam menyelesaikan kurikulum dan modul pelatihan, bahan ajar statistisi, dan tanpa perbaikan lagi.\n\nSesi pleno pertama membahas tentang Kebijakan Pengembangan Kompetensi yang dipimpin oleh narasumber dari LAN yaitu Rizky Fitria, Analis Kebijakan Ahli Muda. Harapannya, setelah workshop ini selesai, kurikulum, modul pelatihan, dan bahan ajar dapat dipergunakan dan dimanfaatkan secara maksimal pada pelatihan Jabatan Fungsional Statistisi.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/C0yS9NYxQDF/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid0HvXLUfw2FxyWfhbjPkY2XgxhSCacfbjAfbdJtvYxcj6ukqx515y7GpdoaFM5Ss6gl&id=100063672908214&mibextid=Nif5oz"
"NOVEMBER 27, 2023","Pelantikan dan Pengambilan Sumpah/Janji Pejabat Fungsional Pusdiklat BPS","https://berita2600.wordpress.com/2023/11/27/pelantikan-dan-pengambilan-sumpah-janji-pejabat-fungsional-pusdiklat-bps-2/","DECEMBER 13, 2023\nWorkshop Penyusunan Kurikulum dan Modul Pelatihan\n\nJakarta – Untuk menunjang penyelenggaraan Jabatan Fungsional Statistisi (JFS), Pusdiklat BPS menyelenggarakan kegiatan Workshop Penyusunan Kurikulum dan Modul Pelatihan yang akan berlangsung di Hotel Mercure Jakarta Sabang pada 13 – 16 Desember 2023. Workshop ini merupakan kolaborasi Pusdiklat BPS dengan Subject Matter BPS RI serta Tim Jabatan Fungsional Statistisi yang ditargetkan untuk menyusun pengembangan kurikulum pelatihan statistisi menjadi lebih baik. Kegiatan workshop diikuti oleh 80 orang peserta yang berasal dari Pusdiklat BPS, BPS RI, Politeknik Statistika STIS, BRIN, dan Pusdiklat SDM Kementerian Ketenagakerjaan.\n\n“Agenda Workshop akan terbagi menjadi sesi pleno yang dijadwalkan akan diisi oleh narasumber dari LAN, BKN, KemenpanRB, dan BPPK, serta sesi komisi yang akan fokus membahas Penyelenggaraan Pelatihan Fungsional Statistisi dan dilengkapi dengan pembahasan mengenai panduan pelaksanaan dan tata Kelola penyelenggaraan Program Tugas Belajar dan Izin Belajar di lingkungan BPS,” ujar Budiyanto, Widyaiswara Ahli Madya Pusdiklat BPS, dalam laporan penyelenggaraan workshop pada Rabu (13/12).\n\nKepala Pusdiklat BPS, Suntono, dalam arahannya berpesan kepada para peserta agar dapat memanfaatkan kesempatan mengikuti workshop ini secara maksimal dalam menyelesaikan kurikulum dan modul pelatihan, bahan ajar statistisi, dan tanpa perbaikan lagi.\n\nSesi pleno pertama membahas tentang Kebijakan Pengembangan Kompetensi yang dipimpin oleh narasumber dari LAN yaitu Rizky Fitria, Analis Kebijakan Ahli Muda. Harapannya, setelah workshop ini selesai, kurikulum, modul pelatihan, dan bahan ajar dapat dipergunakan dan dimanfaatkan secara maksimal pada pelatihan Jabatan Fungsional Statistisi.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/C0yS9NYxQDF/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid0HvXLUfw2FxyWfhbjPkY2XgxhSCacfbjAfbdJtvYxcj6ukqx515y7GpdoaFM5Ss6gl&id=100063672908214&mibextid=Nif5oz"
"NOVEMBER 27, 2023","Penutupan Pelatihan Pranata Komputer Kategori Keahlian Angkatan IX Tahun 2023","https://berita2600.wordpress.com/2023/11/27/penutupan-pelatihan-pranata-komputer-kategori-keahlian-tahun-2023/","DECEMBER 12, 2023\nPembukaan Pembinaan Statistik Sektoral Tematik Neraca Ekonomi Lingkungan 2023\n\nPusdiklat BPS berkolaborasi dengan Direktorat Neraca Produksi menyelenggarakan Pembinaan Statistik Sektoral Tematik Neraca Ekonomi Lingkungan 2023 diawali dengan overviu kebijakan pelatihan pada Jumat (8/12) dan pembelajaran jarak jauh (PJJ) pada 12-15 Desember 2023. Peserta pelatihan berjumlah 81 peserta yang meliputi 55 peserta dari BPS Daerah, 11 peserta dari BPS RI, 2 peserta dari Pusdiklat BPS, 5 peserta dari Politeknik Statistika STIS, dan 8 peserta dari Kementerian, yang diselenggarakan dalam 3 kelas.\n\nDalam penyampaian laporan penyelenggaraan pelatihan, Ketua tim pelatihan subject matter Pusdiklat BPS, Sugiharto mengatakan bahwa Pusdiklat BPS mengintegrasikan pengembangan kompetensi learning and development melalui Learning Management System E-learning Warung Kompetensi Pegawai (E-WARKOP). E-WARKOP ini juga digunakan pada pembinaan statistik sektoral tematik neraca ekonomi lingkungan 2023 demi menunjang kegiatan pembinaan.\n\nNeraca ekonomi-lingkungan merupakan statistik neraca terintegrasi yang menggambarkan ketersediaan dan peranan SDA dan lingkungan hidup dalam mendukung kegiatan ekonomi dan dampak pembangunan serta aktivitas ekonomi terhadap kondisi SDA dan lingkungan hidup. Hal ini disampaikan oleh Direktur Neraca Produksi, Puji Agus Kurniawan pada pembukaan pembinaan statistik sektoral tematik neraca ekonomi lingkungan 2023 hari ini (12/12) secara daring. Beliau berharap kepada seluruh peserta dapat mengikuti pembinaan dengan baik dan target pembinaan dapat tercapai serta target jangka panjangnya adalah dapat menyempurnakan neraca ekonomi lingkungan.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/C0vThqVxkW0/?igshid=MTc4MmM1YmI2Ng\nhttps://www.facebook.com/100063672908214/posts/pfbid02Y5nHPoikeQVZTynJ7xr9Vvw8uoXi2rPTySXw8C7XbNDvM75Q5avEd9skNXSs4Yhgl/?mibextid=Nif5oz"
"NOVEMBER 26, 2023","Api Semangat Bela Negara pada Pelatihan Dasar CPNS Golongan III Angkatan ke-97 dan 98","https://berita2600.wordpress.com/2023/11/26/api-semangat-bela-negara-pada-pelatihan-dasar-cpns-golongan-iii-angkatan-ke-97-dan-98/","DECEMBER 12, 2023\nPembukaan Pembinaan Statistik Sektoral Tematik Neraca Ekonomi Lingkungan 2023\n\nPusdiklat BPS berkolaborasi dengan Direktorat Neraca Produksi menyelenggarakan Pembinaan Statistik Sektoral Tematik Neraca Ekonomi Lingkungan 2023 diawali dengan overviu kebijakan pelatihan pada Jumat (8/12) dan pembelajaran jarak jauh (PJJ) pada 12-15 Desember 2023. Peserta pelatihan berjumlah 81 peserta yang meliputi 55 peserta dari BPS Daerah, 11 peserta dari BPS RI, 2 peserta dari Pusdiklat BPS, 5 peserta dari Politeknik Statistika STIS, dan 8 peserta dari Kementerian, yang diselenggarakan dalam 3 kelas.\n\nDalam penyampaian laporan penyelenggaraan pelatihan, Ketua tim pelatihan subject matter Pusdiklat BPS, Sugiharto mengatakan bahwa Pusdiklat BPS mengintegrasikan pengembangan kompetensi learning and development melalui Learning Management System E-learning Warung Kompetensi Pegawai (E-WARKOP). E-WARKOP ini juga digunakan pada pembinaan statistik sektoral tematik neraca ekonomi lingkungan 2023 demi menunjang kegiatan pembinaan.\n\nNeraca ekonomi-lingkungan merupakan statistik neraca terintegrasi yang menggambarkan ketersediaan dan peranan SDA dan lingkungan hidup dalam mendukung kegiatan ekonomi dan dampak pembangunan serta aktivitas ekonomi terhadap kondisi SDA dan lingkungan hidup. Hal ini disampaikan oleh Direktur Neraca Produksi, Puji Agus Kurniawan pada pembukaan pembinaan statistik sektoral tematik neraca ekonomi lingkungan 2023 hari ini (12/12) secara daring. Beliau berharap kepada seluruh peserta dapat mengikuti pembinaan dengan baik dan target pembinaan dapat tercapai serta target jangka panjangnya adalah dapat menyempurnakan neraca ekonomi lingkungan.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/C0vThqVxkW0/?igshid=MTc4MmM1YmI2Ng\nhttps://www.facebook.com/100063672908214/posts/pfbid02Y5nHPoikeQVZTynJ7xr9Vvw8uoXi2rPTySXw8C7XbNDvM75Q5avEd9skNXSs4Yhgl/?mibextid=Nif5oz"
